0	90
10000000	10000
20000000	10000
30000000	10000
40000000	10000
50000000	10000
60000000	10000
70000000	10000
80000000	10000
90000000	10000
100000000	10000
110000000	10000
120000000	10000
130000000	10000
140000000	10000
150000000	10000
160000000	10000
170000000	10000
180000000	10000
190000000	10000
200000000	10000
210000000	10000
220000000	10000
230000000	10000
240000000	10000
250000000	10000
260000000	10000
270000000	10000
280000000	10000
290000000	10000
300000000	10000
310000000	10000
320000000	10000
330000000	10000
340000000	10000
350000000	10000
360000000	10000
370000000	10000
380000000	10000
390000000	10000
400000000	10000
410000000	10000
420000000	10000
430000000	10000
440000000	10000
450000000	10000
460000000	10000
470000000	10000
480000000	10000
490000000	10000
500000000	10000
510000000	10000
520000000	10000
530000000	10000
540000000	10000
550000000	10000
560000000	10000
570000000	10000
580000000	10000
590000000	10000
600000000	10000
610000000	10000
620000000	10000
630000000	10000
640000000	10000
650000000	10000
660000000	10000
670000000	10000
680000000	10000
690000000	10000
700000000	10000
710000000	10000
720000000	10000
730000000	10000
740000000	10000
750000000	10000
760000000	10000
770000000	10000
780000000	10000
790000000	10000
800000000	10000
810000000	10000
820000000	10000
830000000	10000
840000000	10000
850000000	10000
860000000	10000
870000000	10000
880000000	10000
890000000	10000
900000000	10000
910000000	10000
920000000	10000
930000000	10000
940000000	10000
950000000	10000
960000000	10000
970000000	10000
980000000	10000
990000000	10000
